trade_id,offer_id,buyer_id,seller_id,open_ts,accept_ts,settle_ts,amount_paid,settled_bool,settlement_tx_stub,synthetic_trade
synthetic_4b37a3af1d03,offer_ev_owner_01_1736143200,grid,ev_owner_01,2025-01-06T06:00:00Z,2025-01-06T06:00:00Z,2025-01-06 06:15:00+00:00,0.9629,True,6562be51d7954b589097809d339dca89,True
synthetic_77842d817328,offer_ev_owner_01_1736143500,grid,ev_owner_01,2025-01-06T06:05:00Z,2025-01-06T06:05:00Z,2025-01-06 06:20:00+00:00,0.9085,True,ba514b59a5904718b8023d7191d50ac8,True
synthetic_db318e414381,offer_family_home_01_1736143800,grid,family_home_01,2025-01-06T06:10:00Z,2025-01-06T06:10:00Z,2025-01-06 06:25:00+00:00,0.5254,True,e9b8edd5dcb24c1d8e953597fbf72c2b,True
synthetic_6272113d7216,offer_ev_owner_01_1736143800,grid,ev_owner_01,2025-01-06T06:10:00Z,2025-01-06T06:10:00Z,2025-01-06 06:25:00+00:00,0.9349,True,479548d16c444ffd8cc9879d683fa8f0,True
synthetic_7a2331d5f2b7,offer_ev_owner_01_1736144100,grid,ev_owner_01,2025-01-06T06:15:00Z,2025-01-06T06:15:00Z,2025-01-06 06:30:00+00:00,0.9704,True,98d92bb1f0114b499e1b658cfff349c3,True
synthetic_7452c7638af7,offer_family_home_01_1736144400,grid,family_home_01,2025-01-06T06:20:00Z,2025-01-06T06:20:00Z,2025-01-06 06:35:00+00:00,0.5788,True,6b5ca9526e9748ce9838d68afb60e2d6,True
synthetic_db7aaf766fab,offer_ev_owner_01_1736144400,grid,ev_owner_01,2025-01-06T06:20:00Z,2025-01-06T06:20:00Z,2025-01-06 06:35:00+00:00,1.0776,True,e4ee86fea23a4efb86106ffe0c92c2fd,True
synthetic_6edc2fa1c427,offer_ev_owner_01_1736144700,grid,ev_owner_01,2025-01-06T06:25:00Z,2025-01-06T06:25:00Z,2025-01-06 06:40:00+00:00,0.9551,True,10a7c8f27ebc49a598bd07142cd15210,True
synthetic_5a3c45a4e96e,offer_ev_owner_01_1736145000,grid,ev_owner_01,2025-01-06T06:30:00Z,2025-01-06T06:30:00Z,2025-01-06 06:45:00+00:00,1.0742,True,9d05b97606284c15b7acd457bd875f0a,True
synthetic_7908f390a2b4,offer_ev_owner_01_1736145300,grid,ev_owner_01,2025-01-06T06:35:00Z,2025-01-06T06:35:00Z,2025-01-06 06:50:00+00:00,1.0091,True,51fd254ccbda403193f6c735e77363d7,True
synthetic_2f2c9a9778a3,offer_ev_owner_01_1736145600,grid,ev_owner_01,2025-01-06T06:40:00Z,2025-01-06T06:40:00Z,2025-01-06 06:55:00+00:00,1.0608,True,4e0aeb8831c14ef88ce13054f7cca54a,True
synthetic_6acf57b662e8,offer_ev_owner_01_1736145900,grid,ev_owner_01,2025-01-06T06:45:00Z,2025-01-06T06:45:00Z,2025-01-06 07:00:00+00:00,1.0945,True,041a2a86b7e34c0baa7290978b70b754,True
synthetic_ca87b26b0013,offer_ev_owner_01_1736146200,grid,ev_owner_01,2025-01-06T06:50:00Z,2025-01-06T06:50:00Z,2025-01-06 07:05:00+00:00,0.9708,True,89cc1afd22a64523a504561a8c10c4c2,True
synthetic_bb5daf8a9ad3,offer_ev_owner_01_1736146500,grid,ev_owner_01,2025-01-06T06:55:00Z,2025-01-06T06:55:00Z,2025-01-06 07:10:00+00:00,1.0333,True,2e5daef956954879a0529c9903d689a2,True
synthetic_1c52e11de748,offer_ev_owner_01_1736146800,grid,ev_owner_01,2025-01-06T07:00:00Z,2025-01-06T07:00:00Z,2025-01-06 07:15:00+00:00,1.0463,True,03f126baa2dc403b91f2b21e1aff7efc,True
synthetic_12a6315b6414,offer_ev_owner_01_1736147100,grid,ev_owner_01,2025-01-06T07:05:00Z,2025-01-06T07:05:00Z,2025-01-06 07:20:00+00:00,1.0169,True,030f009182c94b6a9e35221f780bfaab,True
synthetic_80d60ead8855,offer_ev_owner_01_1736147400,grid,ev_owner_01,2025-01-06T07:10:00Z,2025-01-06T07:10:00Z,2025-01-06 07:25:00+00:00,0.9388,True,1acc4b3c85d84f39849c6284394d1b1d,True
synthetic_72cc12939108,offer_ev_owner_01_1736147700,grid,ev_owner_01,2025-01-06T07:15:00Z,2025-01-06T07:15:00Z,2025-01-06 07:30:00+00:00,1.0286,True,bbeb30b502f341de9041021a3ef01df6,True
synthetic_79e5e36a0c26,offer_ev_owner_01_1736148000,grid,ev_owner_01,2025-01-06T07:20:00Z,2025-01-06T07:20:00Z,2025-01-06 07:35:00+00:00,0.9393,True,6a550b325f194464a3e760012d57834a,True
synthetic_4dfdc027031c,offer_ev_owner_01_1736148300,grid,ev_owner_01,2025-01-06T07:25:00Z,2025-01-06T07:25:00Z,2025-01-06 07:40:00+00:00,0.926,True,385713568912496597b2fb3cda962df6,True
synthetic_fd4130333429,offer_ev_owner_01_1736148600,grid,ev_owner_01,2025-01-06T07:30:00Z,2025-01-06T07:30:00Z,2025-01-06 07:45:00+00:00,1.0397,True,e21f1584cd0d4e909eaece62b2fb70b5,True
synthetic_ee59c6298d94,offer_ev_owner_01_1736148900,grid,ev_owner_01,2025-01-06T07:35:00Z,2025-01-06T07:35:00Z,2025-01-06 07:50:00+00:00,0.8709,True,361fe154313042e3a791c434cb31eaef,True
synthetic_e5c36d6017b3,offer_ev_owner_01_1736149200,grid,ev_owner_01,2025-01-06T07:40:00Z,2025-01-06T07:40:00Z,2025-01-06 07:55:00+00:00,0.8847,True,a5681968b22e450aafa0adb026f647dd,True
synthetic_bc4a1e1106b2,offer_ev_owner_01_1736149500,grid,ev_owner_01,2025-01-06T07:45:00Z,2025-01-06T07:45:00Z,2025-01-06 08:00:00+00:00,0.9875,True,a1d0e41c29974cd1bc8ba67cdfd8a5b7,True
synthetic_796d9b9cc72d,offer_ev_owner_01_1736149800,grid,ev_owner_01,2025-01-06T07:50:00Z,2025-01-06T07:50:00Z,2025-01-06 08:05:00+00:00,0.9816,True,b7ba5c1d43f74beea5108a945346312f,True
synthetic_085223be402f,offer_ev_owner_01_1736150100,grid,ev_owner_01,2025-01-06T07:55:00Z,2025-01-06T07:55:00Z,2025-01-06 08:10:00+00:00,0.8639,True,cf89c21fbec64b2184cf9583a8a18b7c,True
synthetic_3abb8b63df9a,offer_ev_owner_01_1736150400,grid,ev_owner_01,2025-01-06T08:00:00Z,2025-01-06T08:00:00Z,2025-01-06 08:15:00+00:00,0.7768,True,6507dd65ef15463bbad40ea56f3d421f,True
synthetic_60f16c31c701,offer_ev_owner_01_1736150700,grid,ev_owner_01,2025-01-06T08:05:00Z,2025-01-06T08:05:00Z,2025-01-06 08:20:00+00:00,0.8762,True,1cf6cb278df64319ba0c109ca0eb6acc,True
synthetic_f4e1208987cd,offer_ev_owner_01_1736151000,grid,ev_owner_01,2025-01-06T08:10:00Z,2025-01-06T08:10:00Z,2025-01-06 08:25:00+00:00,0.9339,True,ea2b68830f5642bba77522d0b92dc573,True
synthetic_3ffa9d4ae3f9,offer_ev_owner_01_1736151300,grid,ev_owner_01,2025-01-06T08:15:00Z,2025-01-06T08:15:00Z,2025-01-06 08:30:00+00:00,0.8956,True,65e16aa923cc45f2b09b33d398fd1014,True
synthetic_57df512bbaad,offer_ev_owner_01_1736151600,grid,ev_owner_01,2025-01-06T08:20:00Z,2025-01-06T08:20:00Z,2025-01-06 08:35:00+00:00,0.8751,True,5e9635eb37db4c54825c2914bb0aaf95,True
synthetic_ce9d31bf210d,offer_ev_owner_01_1736151900,grid,ev_owner_01,2025-01-06T08:25:00Z,2025-01-06T08:25:00Z,2025-01-06 08:40:00+00:00,0.8178,True,7d4c631298e74f41b1d1211f0cbb73b0,True
synthetic_fd14f34b87c9,offer_ev_owner_01_1736152200,grid,ev_owner_01,2025-01-06T08:30:00Z,2025-01-06T08:30:00Z,2025-01-06 08:45:00+00:00,0.6498,True,f0490dc90bac470ca64f3ed5e059d797,True
synthetic_a7cddadefec6,offer_ev_owner_01_1736152500,grid,ev_owner_01,2025-01-06T08:35:00Z,2025-01-06T08:35:00Z,2025-01-06 08:50:00+00:00,0.7563,True,1e786d51833740168708e912c6733fbd,True
synthetic_6518024ef0ca,offer_ev_owner_01_1736152800,grid,ev_owner_01,2025-01-06T08:40:00Z,2025-01-06T08:40:00Z,2025-01-06 08:55:00+00:00,0.7075,True,4475f0fbf337491e843a09bf3d3843a2,True
synthetic_bd461ac03e6e,offer_ev_owner_01_1736153100,grid,ev_owner_01,2025-01-06T08:45:00Z,2025-01-06T08:45:00Z,2025-01-06 09:00:00+00:00,0.7162,True,3f41a00d4e234988b0c4af953599a565,True
synthetic_0d2a18ec703f,offer_ev_owner_01_1736153400,grid,ev_owner_01,2025-01-06T08:50:00Z,2025-01-06T08:50:00Z,2025-01-06 09:05:00+00:00,0.7031,True,6989459a18544f3aa5e93c58118341e8,True
synthetic_589fa3722fdc,offer_ev_owner_01_1736153700,grid,ev_owner_01,2025-01-06T08:55:00Z,2025-01-06T08:55:00Z,2025-01-06 09:10:00+00:00,0.6751,True,547beec67f294f6e8a3212336e1df24e,True
synthetic_be9a87219b4a,offer_ev_owner_01_1736154000,grid,ev_owner_01,2025-01-06T09:00:00Z,2025-01-06T09:00:00Z,2025-01-06 09:15:00+00:00,0.6441,True,f10ddf37f09f469b82c06e1afd9edac5,True
synthetic_e94a6e06e8d7,offer_ev_owner_01_1736154300,grid,ev_owner_01,2025-01-06T09:05:00Z,2025-01-06T09:05:00Z,2025-01-06 09:20:00+00:00,0.5933,True,07ba22a4ac354d36b83db997b15b1ea2,True
synthetic_a2d0d4bdbaeb,offer_ev_owner_01_1736154600,grid,ev_owner_01,2025-01-06T09:10:00Z,2025-01-06T09:10:00Z,2025-01-06 09:25:00+00:00,0.529,True,2ce165a9ee644821bf3c592eaf500c97,True
synthetic_fd606875df73,offer_ev_owner_01_1736154900,grid,ev_owner_01,2025-01-06T09:15:00Z,2025-01-06T09:15:00Z,2025-01-06 09:30:00+00:00,0.5437,True,84760b751ddb4dd68096f58a721a769e,True
synthetic_9519b47d5288,offer_ev_owner_01_1736224200,grid,ev_owner_01,2025-01-07T04:30:00Z,2025-01-07T04:30:00Z,2025-01-07 04:45:00+00:00,0.5999,True,b301bd11ea814ecd82473cb3acb78d14,True
synthetic_2a1882e42c3b,offer_ev_owner_01_1736224500,grid,ev_owner_01,2025-01-07T04:35:00Z,2025-01-07T04:35:00Z,2025-01-07 04:50:00+00:00,0.6415,True,109b5ea73951487290b637ca0de09b93,True
synthetic_74029fd683d3,offer_ev_owner_01_1736224800,grid,ev_owner_01,2025-01-07T04:40:00Z,2025-01-07T04:40:00Z,2025-01-07 04:55:00+00:00,0.6759,True,45259928f46a4f55b7ec7e88a8d26cc3,True
synthetic_fb9839397ce3,offer_ev_owner_01_1736225100,grid,ev_owner_01,2025-01-07T04:45:00Z,2025-01-07T04:45:00Z,2025-01-07 05:00:00+00:00,0.5832,True,76bd7378cd174f53bb76171171a5291d,True
synthetic_bd0b36f30963,offer_ev_owner_01_1736225400,grid,ev_owner_01,2025-01-07T04:50:00Z,2025-01-07T04:50:00Z,2025-01-07 05:05:00+00:00,0.7454,True,d6d4e883ac304a8392ff3c1d42326062,True
synthetic_98900cddc7f4,offer_ev_owner_01_1736225700,grid,ev_owner_01,2025-01-07T04:55:00Z,2025-01-07T04:55:00Z,2025-01-07 05:10:00+00:00,0.8255,True,f46e33bef84c456fbd8a3232331096d2,True
synthetic_3bee4ed43203,offer_ev_owner_01_1736226000,grid,ev_owner_01,2025-01-07T05:00:00Z,2025-01-07T05:00:00Z,2025-01-07 05:15:00+00:00,0.8158,True,c3926e77a52442faa517a9aa6237049e,True
synthetic_94f958a05dfd,offer_ev_owner_01_1736226300,grid,ev_owner_01,2025-01-07T05:05:00Z,2025-01-07T05:05:00Z,2025-01-07 05:20:00+00:00,0.8695,True,0b95558b36f44e1fbd64e061d9d28028,True
synthetic_8e93c89e265f,offer_ev_owner_01_1736226600,grid,ev_owner_01,2025-01-07T05:10:00Z,2025-01-07T05:10:00Z,2025-01-07 05:25:00+00:00,0.7262,True,8779be5dc1eb4b71a08d9f2502dac80e,True
synthetic_6968df6dcff8,offer_ev_owner_01_1736226900,grid,ev_owner_01,2025-01-07T05:15:00Z,2025-01-07T05:15:00Z,2025-01-07 05:30:00+00:00,0.7242,True,8ab3148a3ae5408c86302a3d961c6883,True
synthetic_a705fd39345f,offer_ev_owner_01_1736227200,grid,ev_owner_01,2025-01-07T05:20:00Z,2025-01-07T05:20:00Z,2025-01-07 05:35:00+00:00,0.9272,True,5bb76fba2b264086b52e4b739c250e2f,True
synthetic_3208a5bcaaf6,offer_ev_owner_01_1736227500,grid,ev_owner_01,2025-01-07T05:25:00Z,2025-01-07T05:25:00Z,2025-01-07 05:40:00+00:00,0.9452,True,20fc9153bfa641f3af83087ffe82df47,True
synthetic_8ddaccb677be,offer_ev_owner_01_1736227800,grid,ev_owner_01,2025-01-07T05:30:00Z,2025-01-07T05:30:00Z,2025-01-07 05:45:00+00:00,0.8583,True,55ee5f3f0fcf4d3c9e511cc57d184153,True
synthetic_c11b1bbaa7d9,offer_ev_owner_01_1736228100,grid,ev_owner_01,2025-01-07T05:35:00Z,2025-01-07T05:35:00Z,2025-01-07 05:50:00+00:00,0.8716,True,e77fb58dcbc5453e9f1330fb53cc7a26,True
synthetic_97e9fdb12ad2,offer_ev_owner_01_1736228400,grid,ev_owner_01,2025-01-07T05:40:00Z,2025-01-07T05:40:00Z,2025-01-07 05:55:00+00:00,1.0243,True,b88dce2539fd4e75b8df7a63beb5ad5f,True
synthetic_70ee8535c462,offer_ev_owner_01_1736228700,grid,ev_owner_01,2025-01-07T05:45:00Z,2025-01-07T05:45:00Z,2025-01-07 06:00:00+00:00,0.9932,True,9c3fd26f78c24d0c86ff37635514b028,True
synthetic_644c06daade7,offer_ev_owner_01_1736229000,grid,ev_owner_01,2025-01-07T05:50:00Z,2025-01-07T05:50:00Z,2025-01-07 06:05:00+00:00,0.9175,True,9e57b440febd4375b75f5b24e5e893ae,True
synthetic_605c36579c85,offer_ev_owner_01_1736229300,grid,ev_owner_01,2025-01-07T05:55:00Z,2025-01-07T05:55:00Z,2025-01-07 06:10:00+00:00,0.9494,True,32bfdf65740b4a8495a278ec28af4b36,True
synthetic_cebe4a4b26c1,offer_ev_owner_01_1736229600,grid,ev_owner_01,2025-01-07T06:00:00Z,2025-01-07T06:00:00Z,2025-01-07 06:15:00+00:00,0.9507,True,d3e15e0f52844bb09153cb4cffbbcae2,True
synthetic_e62481b816a5,offer_family_home_01_1736229900,grid,family_home_01,2025-01-07T06:05:00Z,2025-01-07T06:05:00Z,2025-01-07 06:20:00+00:00,0.5339,True,680a782ae6164dd594c268592e7b3ae8,True
synthetic_5d2bb370ea2d,offer_ev_owner_01_1736229900,grid,ev_owner_01,2025-01-07T06:05:00Z,2025-01-07T06:05:00Z,2025-01-07 06:20:00+00:00,1.0767,True,61504bbf754f4cdbb12190761080c30b,True
synthetic_0fe102ead306,offer_ev_owner_01_1736230200,grid,ev_owner_01,2025-01-07T06:10:00Z,2025-01-07T06:10:00Z,2025-01-07 06:25:00+00:00,0.9668,True,9410e3a256094a1aa382ec55ff8ef36b,True
synthetic_ef2b3ce4a961,offer_family_home_01_1736230500,grid,family_home_01,2025-01-07T06:15:00Z,2025-01-07T06:15:00Z,2025-01-07 06:30:00+00:00,0.6081,True,8c4ab8526b9349cdba02260b64ee91c7,True
synthetic_5d258367049e,offer_ev_owner_01_1736230500,grid,ev_owner_01,2025-01-07T06:15:00Z,2025-01-07T06:15:00Z,2025-01-07 06:30:00+00:00,1.0739,True,776fd2e3c2ec47ca83eb454b1c1ce578,True
synthetic_e2f4f522156f,offer_ev_owner_01_1736230800,grid,ev_owner_01,2025-01-07T06:20:00Z,2025-01-07T06:20:00Z,2025-01-07 06:35:00+00:00,1.0769,True,53a892e5a38b492795c43ef989a3d590,True
synthetic_a25e239c343f,offer_ev_owner_01_1736231100,grid,ev_owner_01,2025-01-07T06:25:00Z,2025-01-07T06:25:00Z,2025-01-07 06:40:00+00:00,1.0687,True,5b1b5beecee54c72843592af4056f052,True
synthetic_67584f3fa456,offer_ev_owner_01_1736231400,grid,ev_owner_01,2025-01-07T06:30:00Z,2025-01-07T06:30:00Z,2025-01-07 06:45:00+00:00,1.0237,True,25ebaee200024244825a690a3e2612a0,True
synthetic_28faec453317,offer_ev_owner_01_1736231700,grid,ev_owner_01,2025-01-07T06:35:00Z,2025-01-07T06:35:00Z,2025-01-07 06:50:00+00:00,0.8727,True,7334bcab354e4cb6aa1612e4f36a6fbf,True
synthetic_8e6af43a939c,offer_ev_owner_01_1736232000,grid,ev_owner_01,2025-01-07T06:40:00Z,2025-01-07T06:40:00Z,2025-01-07 06:55:00+00:00,0.8758,True,aa6ebbd354f44eb1aa4b431492427d11,True
synthetic_b6f4f951f955,offer_ev_owner_01_1736232300,grid,ev_owner_01,2025-01-07T06:45:00Z,2025-01-07T06:45:00Z,2025-01-07 07:00:00+00:00,1.0686,True,eaf53bbbf21c40b4b29f2e0cee75228f,True
synthetic_fe84f9b07f54,offer_ev_owner_01_1736232600,grid,ev_owner_01,2025-01-07T06:50:00Z,2025-01-07T06:50:00Z,2025-01-07 07:05:00+00:00,1.058,True,6ee8d18354454c529a64c40ccdc36d3f,True
synthetic_04d91ace10dd,offer_ev_owner_01_1736232900,grid,ev_owner_01,2025-01-07T06:55:00Z,2025-01-07T06:55:00Z,2025-01-07 07:10:00+00:00,1.0972,True,d88c0082ef9e4bae82af1f029778e96e,True
synthetic_95123293422f,offer_ev_owner_01_1736233200,grid,ev_owner_01,2025-01-07T07:00:00Z,2025-01-07T07:00:00Z,2025-01-07 07:15:00+00:00,1.0326,True,56ed0ed34e5f49b9b57b5f8d5c9fd2e2,True
synthetic_cf9dd27a5201,offer_ev_owner_01_1736233500,grid,ev_owner_01,2025-01-07T07:05:00Z,2025-01-07T07:05:00Z,2025-01-07 07:20:00+00:00,0.9383,True,abdb78f2393b49a99c3dcfbe72057faa,True
synthetic_abeaea4dabcc,offer_ev_owner_01_1736233800,grid,ev_owner_01,2025-01-07T07:10:00Z,2025-01-07T07:10:00Z,2025-01-07 07:25:00+00:00,1.0759,True,ba12dea04f7e484e88b336210b59a587,True
synthetic_9023519b2e43,offer_ev_owner_01_1736234100,grid,ev_owner_01,2025-01-07T07:15:00Z,2025-01-07T07:15:00Z,2025-01-07 07:30:00+00:00,1.0546,True,6a8c7d3cd19d45d19826a3256daa1ad3,True
synthetic_054958225c72,offer_ev_owner_01_1736234400,grid,ev_owner_01,2025-01-07T07:20:00Z,2025-01-07T07:20:00Z,2025-01-07 07:35:00+00:00,1.0161,True,fed035234bdf47b0ba139ff5f2e7dcdb,True
synthetic_186d08691003,offer_ev_owner_01_1736234700,grid,ev_owner_01,2025-01-07T07:25:00Z,2025-01-07T07:25:00Z,2025-01-07 07:40:00+00:00,0.957,True,6503c48c3ae4412fb4865159884489fa,True
synthetic_bd8783966612,offer_ev_owner_01_1736235000,grid,ev_owner_01,2025-01-07T07:30:00Z,2025-01-07T07:30:00Z,2025-01-07 07:45:00+00:00,1.0589,True,f976fde9f8744b5aa9b6468cb0db6cf8,True
synthetic_5df6aa82d21f,offer_ev_owner_01_1736235300,grid,ev_owner_01,2025-01-07T07:35:00Z,2025-01-07T07:35:00Z,2025-01-07 07:50:00+00:00,1.0664,True,5a5ac13cc34f4b00a8102d9dbc112766,True
synthetic_0de74380adb8,offer_ev_owner_01_1736235600,grid,ev_owner_01,2025-01-07T07:40:00Z,2025-01-07T07:40:00Z,2025-01-07 07:55:00+00:00,0.8511,True,c5098ff2259a491aaa13d1e308e3d234,True
synthetic_e590945ed082,offer_ev_owner_01_1736235900,grid,ev_owner_01,2025-01-07T07:45:00Z,2025-01-07T07:45:00Z,2025-01-07 08:00:00+00:00,1.1113,True,dcac69902d494c17bc12fe874a8599c0,True
synthetic_2c956e96c6af,offer_ev_owner_01_1736236200,grid,ev_owner_01,2025-01-07T07:50:00Z,2025-01-07T07:50:00Z,2025-01-07 08:05:00+00:00,0.8919,True,0bd7e19c500540ac9ffc3854700c8ada,True
synthetic_ead1f6decda5,offer_ev_owner_01_1736236500,grid,ev_owner_01,2025-01-07T07:55:00Z,2025-01-07T07:55:00Z,2025-01-07 08:10:00+00:00,0.8237,True,43d8708da86e4a78a163210e810206c4,True
synthetic_56befab77fd8,offer_ev_owner_01_1736236800,grid,ev_owner_01,2025-01-07T08:00:00Z,2025-01-07T08:00:00Z,2025-01-07 08:15:00+00:00,1.014,True,1b1cb15956054bb7b35266c59ddc34e9,True
synthetic_3ce77ec26318,offer_ev_owner_01_1736237100,grid,ev_owner_01,2025-01-07T08:05:00Z,2025-01-07T08:05:00Z,2025-01-07 08:20:00+00:00,0.9245,True,a50a5797838a4da0a8d3957805139e59,True
synthetic_0d810797dc2f,offer_ev_owner_01_1736237400,grid,ev_owner_01,2025-01-07T08:10:00Z,2025-01-07T08:10:00Z,2025-01-07 08:25:00+00:00,0.8274,True,590d753e5a6a47a49fdf76ef4522d94b,True
synthetic_cb3d20474b45,offer_ev_owner_01_1736237700,grid,ev_owner_01,2025-01-07T08:15:00Z,2025-01-07T08:15:00Z,2025-01-07 08:30:00+00:00,0.8997,True,3aefc01074bf40d4b0946f8e7fbf6ae8,True
synthetic_d53193676d44,offer_ev_owner_01_1736238000,grid,ev_owner_01,2025-01-07T08:20:00Z,2025-01-07T08:20:00Z,2025-01-07 08:35:00+00:00,0.8878,True,caa8db9946a042c885583b646198c4c4,True
synthetic_edf7766f0808,offer_ev_owner_01_1736238300,grid,ev_owner_01,2025-01-07T08:25:00Z,2025-01-07T08:25:00Z,2025-01-07 08:40:00+00:00,0.8039,True,ae133ddd056649e48808ad1fd27cb60d,True
synthetic_b4176cc3e1f3,offer_ev_owner_01_1736238600,grid,ev_owner_01,2025-01-07T08:30:00Z,2025-01-07T08:30:00Z,2025-01-07 08:45:00+00:00,0.7496,True,3a4f1ee448dc45949f71ecac4b8ecd17,True
synthetic_365c13015dbb,offer_ev_owner_01_1736238900,grid,ev_owner_01,2025-01-07T08:35:00Z,2025-01-07T08:35:00Z,2025-01-07 08:50:00+00:00,0.6364,True,0cb7aa07a57a41cb97d7c806f684caf2,True
synthetic_f86697f00ad0,offer_ev_owner_01_1736239200,grid,ev_owner_01,2025-01-07T08:40:00Z,2025-01-07T08:40:00Z,2025-01-07 08:55:00+00:00,0.685,True,dfa0bed0b3c74932a07aa61502e8aa36,True
synthetic_37e425d0bbf6,offer_ev_owner_01_1736239500,grid,ev_owner_01,2025-01-07T08:45:00Z,2025-01-07T08:45:00Z,2025-01-07 09:00:00+00:00,0.6028,True,da6bc53cdec640d68d23cb941a1747f8,True
synthetic_1c99fcc7126b,offer_ev_owner_01_1736239800,grid,ev_owner_01,2025-01-07T08:50:00Z,2025-01-07T08:50:00Z,2025-01-07 09:05:00+00:00,0.6546,True,7b40a7efb9c447f0b48b30f090bb08ad,True
synthetic_87e7cd6589f6,offer_ev_owner_01_1736240100,grid,ev_owner_01,2025-01-07T08:55:00Z,2025-01-07T08:55:00Z,2025-01-07 09:10:00+00:00,0.648,True,03ca4d28fbd643099a6de54460f58605,True
synthetic_6173b2e876ef,offer_ev_owner_01_1736240400,grid,ev_owner_01,2025-01-07T09:00:00Z,2025-01-07T09:00:00Z,2025-01-07 09:15:00+00:00,0.6626,True,9f6215447b9f4074b49c675cbdf172b3,True
synthetic_7b121f71e4a8,offer_ev_owner_01_1736240700,grid,ev_owner_01,2025-01-07T09:05:00Z,2025-01-07T09:05:00Z,2025-01-07 09:20:00+00:00,0.5598,True,196e4f754bd94fc9a33afe627462c205,True
synthetic_51d6458f4851,offer_ev_owner_01_1736241000,grid,ev_owner_01,2025-01-07T09:10:00Z,2025-01-07T09:10:00Z,2025-01-07 09:25:00+00:00,0.6225,True,734638eed3d947f6bd617f878d714a16,True
synthetic_4f38b2f34f3c,offer_ev_owner_01_1736241300,grid,ev_owner_01,2025-01-07T09:15:00Z,2025-01-07T09:15:00Z,2025-01-07 09:30:00+00:00,0.5417,True,21e5fa6867e64a20a3b61ca1ce8ff8df,True
synthetic_5b5b02e243ff,offer_ev_owner_01_1736310900,grid,ev_owner_01,2025-01-08T04:35:00Z,2025-01-08T04:35:00Z,2025-01-08 04:50:00+00:00,0.5277,True,0196830d809b4cd2b97668521cf45398,True
synthetic_35fd5a27f8e6,offer_ev_owner_01_1736311200,grid,ev_owner_01,2025-01-08T04:40:00Z,2025-01-08T04:40:00Z,2025-01-08 04:55:00+00:00,0.624,True,b1f44be23cc544d9be4a82bcac14bf41,True
synthetic_46f2924ab71a,offer_ev_owner_01_1736311500,grid,ev_owner_01,2025-01-08T04:45:00Z,2025-01-08T04:45:00Z,2025-01-08 05:00:00+00:00,0.6848,True,a36fa9d48841495dbeb7a2331e0fa4a9,True
synthetic_066957dba29c,offer_ev_owner_01_1736311800,grid,ev_owner_01,2025-01-08T04:50:00Z,2025-01-08T04:50:00Z,2025-01-08 05:05:00+00:00,0.5777,True,966a031e94e441d9a326422781d60862,True
synthetic_4f1782ffe8c0,offer_ev_owner_01_1736312100,grid,ev_owner_01,2025-01-08T04:55:00Z,2025-01-08T04:55:00Z,2025-01-08 05:10:00+00:00,0.7391,True,0242992856ae4fe38ebc4ea1aa395811,True
synthetic_c35c7fe39530,offer_ev_owner_01_1736312400,grid,ev_owner_01,2025-01-08T05:00:00Z,2025-01-08T05:00:00Z,2025-01-08 05:15:00+00:00,0.748,True,9b82175a087646a08dbf673e2e331014,True
synthetic_5520179ba8b0,offer_ev_owner_01_1736312700,grid,ev_owner_01,2025-01-08T05:05:00Z,2025-01-08T05:05:00Z,2025-01-08 05:20:00+00:00,0.7818,True,7392246438884887a950c5e8bbe1cf14,True
synthetic_c0724eb4c176,offer_ev_owner_01_1736313000,grid,ev_owner_01,2025-01-08T05:10:00Z,2025-01-08T05:10:00Z,2025-01-08 05:25:00+00:00,0.8064,True,0550db5062ff44dfb10baf01987436ac,True
synthetic_71aed115cc6a,offer_ev_owner_01_1736313300,grid,ev_owner_01,2025-01-08T05:15:00Z,2025-01-08T05:15:00Z,2025-01-08 05:30:00+00:00,0.7817,True,cd08dfbb282042b9babd5a4e6ed0036a,True
synthetic_727c0b0c20bd,offer_ev_owner_01_1736313600,grid,ev_owner_01,2025-01-08T05:20:00Z,2025-01-08T05:20:00Z,2025-01-08 05:35:00+00:00,0.8355,True,790d8bc417c4451f839d384491c96c4c,True
synthetic_24db59bbffc0,offer_ev_owner_01_1736313900,grid,ev_owner_01,2025-01-08T05:25:00Z,2025-01-08T05:25:00Z,2025-01-08 05:40:00+00:00,0.8931,True,652fa2b6b1ff449cb126e1da8c13ac07,True
synthetic_d23aed7354e1,offer_ev_owner_01_1736314200,grid,ev_owner_01,2025-01-08T05:30:00Z,2025-01-08T05:30:00Z,2025-01-08 05:45:00+00:00,0.811,True,ceb41711eddd4b759f7de3bc85fb5040,True
synthetic_deb14f61671f,offer_ev_owner_01_1736314500,grid,ev_owner_01,2025-01-08T05:35:00Z,2025-01-08T05:35:00Z,2025-01-08 05:50:00+00:00,0.836,True,e11fa5a782114c2da64be117fa57ff00,True
synthetic_4b21890386b8,offer_ev_owner_01_1736314800,grid,ev_owner_01,2025-01-08T05:40:00Z,2025-01-08T05:40:00Z,2025-01-08 05:55:00+00:00,0.9032,True,a056045e8e4d49c78477a9b02dc35808,True
synthetic_6974a70679ca,offer_ev_owner_01_1736315100,grid,ev_owner_01,2025-01-08T05:45:00Z,2025-01-08T05:45:00Z,2025-01-08 06:00:00+00:00,0.9146,True,3bf98bb67d884021aa2a5d1b6574e21e,True
