offer_id,ts,seller_id,offered_kwh,offer_price,commit_hash,expiry_ts,matched_trade_id,synthetic_offer
offer_small_apartment_01_1739691600,2025-02-16T07:40:00Z,small_apartment_01,0.026061,5.28,a0b59c37865450a07813265f469972e234198adf8be8da637ddb0333b7826326,2025-02-16 07:55:00+00:00,,True
offer_small_apartment_01_1739691900,2025-02-16T07:45:00Z,small_apartment_01,0.027727,5.28,f1dfc7deafb604558b28c40ce4930a5cade824ba97ca7b0ff33de7ba20bc04dd,2025-02-16 08:00:00+00:00,,True
offer_small_apartment_01_1739692200,2025-02-16T07:50:00Z,small_apartment_01,0.025528,5.28,a67630541a8963ba181112e0f6d3f01495e9b84979504927e795c5ea3f3da8af,2025-02-16 08:05:00+00:00,,True
offer_small_apartment_01_1739692500,2025-02-16T07:55:00Z,small_apartment_01,0.024811,5.28,348a8cd06b02a17d4240673fe450b8a6c3aae00c1002b45c4447957846f4fc06,2025-02-16 08:10:00+00:00,,True
offer_small_apartment_01_1739692800,2025-02-16T08:00:00Z,small_apartment_01,0.028939,5.28,9b5b967e19b2f4652ce0d8b13dda470ccddebc8de953b570621486f36dd4d51b,2025-02-16 08:15:00+00:00,,True
offer_small_apartment_01_1739693100,2025-02-16T08:05:00Z,small_apartment_01,0.024411,5.28,72f429cb0d8ea45a07255e213196ef77c300d83d0c190e3ba1046a4605e1f8ff,2025-02-16 08:20:00+00:00,,True
offer_small_apartment_01_1739693400,2025-02-16T08:10:00Z,small_apartment_01,0.022327,5.28,4caeb83763b2ee515ac83ba290a4fa048e34279265b67742fc07382373b22bd9,2025-02-16 08:25:00+00:00,,True
offer_small_apartment_01_1739693700,2025-02-16T08:15:00Z,small_apartment_01,0.021886,5.28,1a4b4aed65a7c57203ee5faf6a795f9c7788df172ff711bdc2763a841818d5df,2025-02-16 08:30:00+00:00,,True
offer_small_apartment_01_1739694600,2025-02-16T08:30:00Z,small_apartment_01,0.025856,4.84,de4829ef42aa5c77685d1a281875e6e2fae1e411fc04b21d47bf51a861406c0c,2025-02-16 08:45:00+00:00,,True
offer_small_apartment_01_1739694900,2025-02-16T08:35:00Z,small_apartment_01,0.023222,4.84,5cb5a21cb0745a2d4a75dec8b3b99cc2a2458e652c342c8b6f7dc92c7db3c5ef,2025-02-16 08:50:00+00:00,,True
offer_small_apartment_01_1739695200,2025-02-16T08:40:00Z,small_apartment_01,0.023366,4.84,c68c7d67be9e3b684d039197c98a69f6ea4476092ac5d1b7f091851ba6c801cd,2025-02-16 08:55:00+00:00,,True
offer_small_apartment_01_1739695500,2025-02-16T08:45:00Z,small_apartment_01,0.02235,4.84,9fb8ec373fb83bad53b8722e6004f43a4ce673bd5a171e43135bef017723172f,2025-02-16 09:00:00+00:00,,True
offer_small_apartment_01_1739768100,2025-02-17T04:55:00Z,small_apartment_01,0.022213,5.28,8d9acf28e8f29d5c4b21e5ed7f8f87f85f3fe4e4a03cd6406270c1762346eeea,2025-02-17 05:10:00+00:00,,True
offer_small_apartment_01_1739768400,2025-02-17T05:00:00Z,small_apartment_01,0.022304,5.28,e6f77beb910f66aafe4a28a8806b90a518140f3b7e74f2b22c3a68408a6d9984,2025-02-17 05:15:00+00:00,,True
offer_small_apartment_01_1739768700,2025-02-17T05:05:00Z,small_apartment_01,0.022941,5.28,2db8a460317ba14b192d20f578dc4e84372907d8a89f832cd2e84df07a4c0e33,2025-02-17 05:20:00+00:00,,True
offer_small_apartment_01_1739769000,2025-02-17T05:10:00Z,small_apartment_01,0.023607,5.28,91f04609df02f5b5ce2b42a5e1ef347b689a2936390950b24d24f4e7fb727be7,2025-02-17 05:25:00+00:00,,True
offer_small_apartment_01_1739769300,2025-02-17T05:15:00Z,small_apartment_01,0.027231,5.28,a10ded54e05e6b070a1343e4288b1cd0b96022b8feed250c7efafd29c86969a3,2025-02-17 05:30:00+00:00,,True
offer_small_apartment_01_1739769600,2025-02-17T05:20:00Z,small_apartment_01,0.026123,5.28,3e19c79729b326b610b34b19a8e7ad80a2afb5812205872c63ecd2ff4168c366,2025-02-17 05:35:00+00:00,,True
offer_small_apartment_01_1739769900,2025-02-17T05:25:00Z,small_apartment_01,0.025909,5.28,b543eceef494214189e0af323395af974a339d2cfa6545eef47e6ab2959756aa,2025-02-17 05:40:00+00:00,,True
offer_small_apartment_01_1739770200,2025-02-17T05:30:00Z,small_apartment_01,0.026277,5.28,777c81c5c34255b2343f5d682cabf4da195938f459c6d4baf6fe4e6f59cc0e87,2025-02-17 05:45:00+00:00,,True
offer_small_apartment_01_1739770500,2025-02-17T05:35:00Z,small_apartment_01,0.030865,5.28,3b18203776be2edbcdfc1be31c0151bfc7b5d9e75cfa912f6adee9f69481665b,2025-02-17 05:50:00+00:00,,True
offer_small_apartment_01_1739770800,2025-02-17T05:40:00Z,small_apartment_01,0.031747,5.28,f3b047e7cb84bf41f42bfe936d183903e4bae6353fd911b09d299e4c096d4385,2025-02-17 05:55:00+00:00,,True
offer_small_apartment_01_1739771100,2025-02-17T05:45:00Z,small_apartment_01,0.029559,5.28,903b16476a797e85858bf1545b723d065af19e46f4f30a9d686ea9dcfecb0fcc,2025-02-17 06:00:00+00:00,,True
offer_small_apartment_01_1739771400,2025-02-17T05:50:00Z,small_apartment_01,0.029029,5.28,bc3104fd8da7ef7b660a5f7a771c70ab1b0edeb673626ee36e48c9dedcf017e7,2025-02-17 06:05:00+00:00,,True
offer_small_apartment_01_1739771700,2025-02-17T05:55:00Z,small_apartment_01,0.032394,5.28,15b09c751be6c4ceedb84e441cf5f824e6f6aa712dd613aced0537c09e30e6e2,2025-02-17 06:10:00+00:00,,True
offer_small_apartment_01_1739772000,2025-02-17T06:00:00Z,small_apartment_01,0.031167,5.28,e13b9bdf71e2a3dcdc03c7c55fbb2323737e8033257ae99293fa3a4e0413d351,2025-02-17 06:15:00+00:00,,True
offer_small_apartment_01_1739772300,2025-02-17T06:05:00Z,small_apartment_01,0.033958,5.28,5a6690e65eb07ab84aaba9dc02540b027994da8bec47b18c3f6e3b9c2db0828b,2025-02-17 06:20:00+00:00,,True
offer_small_apartment_01_1739772600,2025-02-17T06:10:00Z,small_apartment_01,0.03709,5.28,0a8faaa2b8efadf8b583849d24b9bd51c3a828d8c3b27fb7ecd88b00962f86c7,2025-02-17 06:25:00+00:00,,True
offer_small_apartment_01_1739772900,2025-02-17T06:15:00Z,small_apartment_01,0.037004,5.28,ccf8569cac3032d3d63a5adbcfbdcb666ae2b4c8a44a704bee73c22df08a040e,2025-02-17 06:30:00+00:00,,True
offer_small_apartment_01_1739773200,2025-02-17T06:20:00Z,small_apartment_01,0.032668,5.28,56a6c3b802492a4668483c6111d8fe472a8de0e5dd5d6c58278f895725230a5c,2025-02-17 06:35:00+00:00,,True
offer_small_apartment_01_1739773500,2025-02-17T06:25:00Z,small_apartment_01,0.033324,5.28,abe3ca9d8c3cad0631842158c1b9c7998f6ea4fa2fba83d79782e5565796355b,2025-02-17 06:40:00+00:00,,True
offer_small_apartment_01_1739773800,2025-02-17T06:30:00Z,small_apartment_01,0.024473,5.28,77ad2a4f9341685937db30734193f1181f0677cb9e2864d7e50979d70318059d,2025-02-17 06:45:00+00:00,,True
offer_small_apartment_01_1739774100,2025-02-17T06:35:00Z,small_apartment_01,0.023042,5.28,674ba39adfa2065e8977d88438abf57679d1ca21f6805271a979ae6f712f58c7,2025-02-17 06:50:00+00:00,,True
offer_small_apartment_01_1739774400,2025-02-17T06:40:00Z,small_apartment_01,0.027585,5.28,81668cdb7482fb05c58287e1186d8d5ae6e3f256d998c195a20b6a3ec1fd4be7,2025-02-17 06:55:00+00:00,,True
offer_small_apartment_01_1739774700,2025-02-17T06:45:00Z,small_apartment_01,0.028291,5.28,0ae80c1bc5aa97440493dad46684a23cd2ed4b78c8a4e53530c0546f9ebf701d,2025-02-17 07:00:00+00:00,,True
offer_small_apartment_01_1739775000,2025-02-17T06:50:00Z,small_apartment_01,0.02711,5.28,8e4a07e60cbbcf76e7e953a64d924dbddd2f561b143476149ad1a49236a06396,2025-02-17 07:05:00+00:00,,True
offer_small_apartment_01_1739775300,2025-02-17T06:55:00Z,small_apartment_01,0.029725,5.28,3abbfb427a0ddc50d1e4a4f4017e51e3128bc70ba810006a772b7f82f22c713b,2025-02-17 07:10:00+00:00,,True
offer_small_apartment_01_1739775600,2025-02-17T07:00:00Z,small_apartment_01,0.029139,5.28,f6f29349bc47c5378a2b3908be474d7b53fbedbedba5dcbf8cc01ef497e0843a,2025-02-17 07:15:00+00:00,,True
offer_small_apartment_01_1739775900,2025-02-17T07:05:00Z,small_apartment_01,0.03166,5.28,cf0bf27691fab18313f6b24febc3e0c63904b1408899e7e18287ecbc67ddf566,2025-02-17 07:20:00+00:00,,True
offer_small_apartment_01_1739776200,2025-02-17T07:10:00Z,small_apartment_01,0.027835,5.28,388e491a3b0dcb27e6d263e55625a4a5baf6b093e1103b6ac800c6197d9d008e,2025-02-17 07:25:00+00:00,,True
offer_small_apartment_01_1739776500,2025-02-17T07:15:00Z,small_apartment_01,0.030535,5.28,4f9144fbab1b7c30cb155a958a4fa2041bf5e80a3c5a8a4f584884f63a4f8912,2025-02-17 07:30:00+00:00,,True
offer_small_apartment_01_1739776800,2025-02-17T07:20:00Z,small_apartment_01,0.026802,5.28,e60fff22a201003da184efd60967b1ec1b418f20b9dd0e1c95a3cfd3b4658b2b,2025-02-17 07:35:00+00:00,,True
offer_small_apartment_01_1739777100,2025-02-17T07:25:00Z,small_apartment_01,0.025795,5.28,cf275ad61bcd4e73d33fc2862fe431be666708a6b12f89dedbab78792b6e1d6c,2025-02-17 07:40:00+00:00,,True
offer_small_apartment_01_1739777400,2025-02-17T07:30:00Z,small_apartment_01,0.031004,5.28,cce72fe4f1866305fc0e358a23885b3ee73114112633a2545d3745cbe57f87d3,2025-02-17 07:45:00+00:00,,True
offer_small_apartment_01_1739777700,2025-02-17T07:35:00Z,small_apartment_01,0.029948,5.28,dc6d6e8763164443e87dd201e268d6433f92f4b302c017fa7fd4e2fb899e32de,2025-02-17 07:50:00+00:00,,True
offer_small_apartment_01_1739778000,2025-02-17T07:40:00Z,small_apartment_01,0.032357,5.28,cb4483d394b774e86966bd4a045e79462f1a48c513ee52215b45cb6b3d60ada2,2025-02-17 07:55:00+00:00,,True
offer_small_apartment_01_1739778300,2025-02-17T07:45:00Z,small_apartment_01,0.030466,5.28,00cceee4a6b0950d2fe00fd07f3b54cf3605d381805919335c23d00c32013d28,2025-02-17 08:00:00+00:00,,True
offer_small_apartment_01_1739778600,2025-02-17T07:50:00Z,small_apartment_01,0.026596,5.28,74ee089edeeb8a22a08e2b2016a1907b210c8a3ddb52b6e9890d3aceee43bc3c,2025-02-17 08:05:00+00:00,,True
offer_small_apartment_01_1739778900,2025-02-17T07:55:00Z,small_apartment_01,0.026564,5.28,a1730156dffe21de4722378e08807f6d483d0e2b75ce5dbb424a66d48fca51f5,2025-02-17 08:10:00+00:00,,True
offer_small_apartment_01_1739779200,2025-02-17T08:00:00Z,small_apartment_01,0.028857,5.28,6b785ed256e1c9c0e6e4bb6be55b9d2d4287b41b0bc180bf31ba3762d2723a90,2025-02-17 08:15:00+00:00,,True
offer_small_apartment_01_1739779500,2025-02-17T08:05:00Z,small_apartment_01,0.027044,5.28,2e325682858408fd1335e011d4c77781d174567d352b8cce0b89e67cece7bffd,2025-02-17 08:20:00+00:00,,True
offer_small_apartment_01_1739779800,2025-02-17T08:10:00Z,small_apartment_01,0.02631,5.28,ec7c413b781469e622519fe53bdc8e8e9790adabf9c8c45881ad3ce59a58350d,2025-02-17 08:25:00+00:00,,True
offer_small_apartment_01_1739780100,2025-02-17T08:15:00Z,small_apartment_01,0.025642,5.28,e663d54d6844e9bc4d7775e3d37a40358833a7061206e42fc46806feef375825,2025-02-17 08:30:00+00:00,,True
offer_small_apartment_01_1739780400,2025-02-17T08:20:00Z,small_apartment_01,0.02719,5.28,05e1cbcba494f538b0aba64f78570c626348042dde80415a0767c5bf24d3012b,2025-02-17 08:35:00+00:00,,True
offer_small_apartment_01_1739780700,2025-02-17T08:25:00Z,small_apartment_01,0.024338,5.28,113daa06c414476dd350df915852cdb25afadaced10d8f709ad38ad1184649c2,2025-02-17 08:40:00+00:00,,True
offer_small_apartment_01_1739781000,2025-02-17T08:30:00Z,small_apartment_01,0.027474,4.84,cfb2dbea86d212d5f3009dabdef6a4f8e81e3334ef763e1933e69ad8ad24635d,2025-02-17 08:45:00+00:00,,True
offer_small_apartment_01_1739781300,2025-02-17T08:35:00Z,small_apartment_01,0.024675,4.84,7fc70399a8793fd7f61807420d9bb183fe5c729cb5138ed5aba092b1df10aa35,2025-02-17 08:50:00+00:00,,True
offer_small_apartment_01_1739781600,2025-02-17T08:40:00Z,small_apartment_01,0.027246,4.84,c070caf64f3365b51785baa5f8efcddcee2314af15670d1d7806aaa7fc1e9e04,2025-02-17 08:55:00+00:00,,True
offer_small_apartment_01_1739781900,2025-02-17T08:45:00Z,small_apartment_01,0.027493,4.84,c76f5192b757baca8c2928b965ebc017023ded3b840ca071aaae0a810d820826,2025-02-17 09:00:00+00:00,,True
offer_small_apartment_01_1739782200,2025-02-17T08:50:00Z,small_apartment_01,0.022251,4.84,050b39d379f32f3487be5cf77e725841af8aa13c9d0a7d7bd0ce71d647579054,2025-02-17 09:05:00+00:00,,True
offer_small_apartment_01_1739782500,2025-02-17T08:55:00Z,small_apartment_01,0.023215,4.84,6744aff07810139b69252f788cda420351787b9f25cf921e8f341d45af67e9ec,2025-02-17 09:10:00+00:00,,True
offer_small_apartment_01_1739782800,2025-02-17T09:00:00Z,small_apartment_01,0.022887,4.84,63d2f0c0211cecf2cce7987ca7f3f72bbf5a6880c01fb34f216d233694fcdccc,2025-02-17 09:15:00+00:00,,True
offer_small_apartment_01_1739783100,2025-02-17T09:05:00Z,small_apartment_01,0.023953,4.84,b551bc203fe9e0143bcd82bd29b86e55d27a0cf1ba115b1ec5535bc1a506a915,2025-02-17 09:20:00+00:00,,True
offer_small_apartment_01_1739783400,2025-02-17T09:10:00Z,small_apartment_01,0.02186,4.84,8bdbf251644c747420d471ed0b35b41fbacf14733441c073c7a231ddceb24df1,2025-02-17 09:25:00+00:00,,True
offer_small_apartment_01_1739853900,2025-02-18T04:45:00Z,small_apartment_01,0.020698,5.28,d7e24ff657cba8723bcb151ec0c4355ec096cb40db8a8222700185bb995a83c7,2025-02-18 05:00:00+00:00,,True
offer_small_apartment_01_1739854200,2025-02-18T04:50:00Z,small_apartment_01,0.02117,5.28,1479588544b07e2685b028cda44e5bf77fa619727a2d3a9343c5c9ce43d9ef91,2025-02-18 05:05:00+00:00,,True
offer_small_apartment_01_1739854800,2025-02-18T05:00:00Z,small_apartment_01,0.023086,5.28,82927acf28c99e005e3afe7dcfa97d5f0fd8d0583837928af29ad9cc9cdc4d90,2025-02-18 05:15:00+00:00,,True
offer_small_apartment_01_1739855100,2025-02-18T05:05:00Z,small_apartment_01,0.022149,5.28,7c6a409c63b95f7b52d6f0e69d40fcc73ac463e18516c976544250fd9422f501,2025-02-18 05:20:00+00:00,,True
offer_small_apartment_01_1739855400,2025-02-18T05:10:00Z,small_apartment_01,0.020753,5.28,af96bebc2b4a7fd00ddc356892905e588228ddb8fb88ae9a73f6c3d7a2fa3065,2025-02-18 05:25:00+00:00,,True
offer_small_apartment_01_1739855700,2025-02-18T05:15:00Z,small_apartment_01,0.023791,5.28,d32884212f157811f461b53f4dfa9b8f637e51fa9d4958488e776d19a086f5f1,2025-02-18 05:30:00+00:00,,True
offer_small_apartment_01_1739856000,2025-02-18T05:20:00Z,small_apartment_01,0.02681,5.28,187114911bff9c1caad9a4b5e79f911e5773455294bb4c44e5ca6c88c0f0fedc,2025-02-18 05:35:00+00:00,,True
offer_small_apartment_01_1739856300,2025-02-18T05:25:00Z,small_apartment_01,0.02669,5.28,7e6445173e3176605051d9195cdd9c1a1d697374dd6de4c020ab202e095d33a2,2025-02-18 05:40:00+00:00,,True
offer_small_apartment_01_1739856600,2025-02-18T05:30:00Z,small_apartment_01,0.026503,5.28,37798446f4225f959131db73d4ede1a8586868c34b1ec4d29b6c3762b25bfd4f,2025-02-18 05:45:00+00:00,,True
offer_small_apartment_01_1739856900,2025-02-18T05:35:00Z,small_apartment_01,0.028096,5.28,9f1a4c69b092f993b5e65a41fd065685b8bf3908850e3b5d41e864d462687425,2025-02-18 05:50:00+00:00,,True
offer_small_apartment_01_1739857200,2025-02-18T05:40:00Z,small_apartment_01,0.028869,5.28,685c1e29e86f44e06816025e8f5e231ce24f26757949e2f7d980ac7f19f65b30,2025-02-18 05:55:00+00:00,,True
offer_small_apartment_01_1739857500,2025-02-18T05:45:00Z,small_apartment_01,0.030298,5.28,46c9dd9672c13423025465068ca0a11c5fe406d9ef45d4eaae919ed197acb0bd,2025-02-18 06:00:00+00:00,,True
offer_small_apartment_01_1739857800,2025-02-18T05:50:00Z,small_apartment_01,0.030735,5.28,f569b60d93da5f728fa5005de92a5340f1c2c3772773672cb0de39f1c7373943,2025-02-18 06:05:00+00:00,,True
offer_small_apartment_01_1739858100,2025-02-18T05:55:00Z,small_apartment_01,0.029575,5.28,9b011fcb7db751b316ca22a3bfe0865351ec3568085666f39d59c0f9b6801b96,2025-02-18 06:10:00+00:00,,True
offer_small_apartment_01_1739858400,2025-02-18T06:00:00Z,small_apartment_01,0.034381,5.28,211629184a7aaa7c08aa163abd10b70909421e1d8a2a6976d83ac656cf5de358,2025-02-18 06:15:00+00:00,,True
offer_small_apartment_01_1739858700,2025-02-18T06:05:00Z,small_apartment_01,0.031014,5.28,9827753bc46b5d486d138139edd6815d26574600c90dcd80b0a329ee87b0042a,2025-02-18 06:20:00+00:00,,True
offer_small_apartment_01_1739859000,2025-02-18T06:10:00Z,small_apartment_01,0.032979,5.28,9aecc1b8b6a5ba177c8517f0fa1fd7ca265c9499389712b668e66a00fb93b838,2025-02-18 06:25:00+00:00,,True
offer_small_apartment_01_1739859300,2025-02-18T06:15:00Z,small_apartment_01,0.034335,5.28,567043c59fef940f517c687a167fe4b7891abaa0d218c94dae4b4181cd7a474e,2025-02-18 06:30:00+00:00,,True
offer_small_apartment_01_1739859600,2025-02-18T06:20:00Z,small_apartment_01,0.031177,5.28,6e25db6ab6c0fa9a1411813ea2bb768832e394407687dee188c5c75cfa4b0fe8,2025-02-18 06:35:00+00:00,,True
offer_small_apartment_01_1739859900,2025-02-18T06:25:00Z,small_apartment_01,0.033073,5.28,e06ec2a8837bb9cd31e059874e0a4fe67b5b42a480f1f1beb58d75b994fa50e2,2025-02-18 06:40:00+00:00,,True
offer_small_apartment_01_1739860200,2025-02-18T06:30:00Z,small_apartment_01,0.026186,5.28,03c3b444ac1440f1ba8d54cedda1e5fb568442fc9189363ed5ba7c8069b04688,2025-02-18 06:45:00+00:00,,True
offer_small_apartment_01_1739860500,2025-02-18T06:35:00Z,small_apartment_01,0.025805,5.28,13f512042f4683d0db19e4b9a694d99791e6686bb442aa41598c301fbe55e833,2025-02-18 06:50:00+00:00,,True
offer_small_apartment_01_1739860800,2025-02-18T06:40:00Z,small_apartment_01,0.026976,5.28,6fb47f613de1c3eca422ca88501d3574c6254cb590793754e4a8a3262e906c98,2025-02-18 06:55:00+00:00,,True
offer_small_apartment_01_1739861100,2025-02-18T06:45:00Z,small_apartment_01,0.02843,5.28,360c75956123cb84c1b27c877bd8d198c147f43af031ff72a447ad21e55a801f,2025-02-18 07:00:00+00:00,,True
offer_small_apartment_01_1739861400,2025-02-18T06:50:00Z,small_apartment_01,0.028353,5.28,ff153ef4990c05bee262a955a6bceb6af72a381b18ec6f74daf641af5d700c8d,2025-02-18 07:05:00+00:00,,True
offer_small_apartment_01_1739861700,2025-02-18T06:55:00Z,small_apartment_01,0.028612,5.28,7ff36e0e2a38f60ac759459ea842ea5a052c272987aab0ddf2954bbc90562b53,2025-02-18 07:10:00+00:00,,True
offer_small_apartment_01_1739862000,2025-02-18T07:00:00Z,small_apartment_01,0.024058,5.28,3cfd0f2ddc2b45af6330c36b7dbac4c972a1df0973880e34ed09e84f1084275e,2025-02-18 07:15:00+00:00,,True
offer_small_apartment_01_1739862300,2025-02-18T07:05:00Z,small_apartment_01,0.026983,5.28,107f9cddc03940286fbf08250be282d0d49a58419b6a54019d500fce744f930b,2025-02-18 07:20:00+00:00,,True
offer_small_apartment_01_1739862600,2025-02-18T07:10:00Z,small_apartment_01,0.028598,5.28,0b213fbc2ac962c47d5e8d0102255239d562f0362e0ee8b693df17137ce1e8e2,2025-02-18 07:25:00+00:00,,True
offer_small_apartment_01_1739862900,2025-02-18T07:15:00Z,small_apartment_01,0.024806,5.28,95b8765ba4956bdca2553d947b02da3f328da0b669b9ec0451f7328299731291,2025-02-18 07:30:00+00:00,,True
offer_small_apartment_01_1739863200,2025-02-18T07:20:00Z,small_apartment_01,0.025647,5.28,7401c864fb6f2ce1b77a9d1c44c078131df0d8d8e22aaf7bc7037e0be7f86d5c,2025-02-18 07:35:00+00:00,,True
offer_small_apartment_01_1739863500,2025-02-18T07:25:00Z,small_apartment_01,0.027453,5.28,55391d151961c84bd83d483ab2a2444289c7e981a42e5f4aa2eb29940bd3fcfc,2025-02-18 07:40:00+00:00,,True
offer_small_apartment_01_1739863800,2025-02-18T07:30:00Z,small_apartment_01,0.03231,5.28,9d22628d710e43ea78d698410823fa7715ebf2ebccd62cebda1891dc8b9b229a,2025-02-18 07:45:00+00:00,,True
offer_small_apartment_01_1739864100,2025-02-18T07:35:00Z,small_apartment_01,0.030694,5.28,a5eb5442208ccb37be731b2fe70a03a508582a7e30f405fd724301b2203e532c,2025-02-18 07:50:00+00:00,,True
offer_small_apartment_01_1739864400,2025-02-18T07:40:00Z,small_apartment_01,0.028555,5.28,c7cb31f640f9b4df29801db05e3b961d8bf2a39facccf71124ac743f1229d8bb,2025-02-18 07:55:00+00:00,,True
offer_small_apartment_01_1739864700,2025-02-18T07:45:00Z,small_apartment_01,0.030547,5.28,b619ec0669b65f91c5f262f8cba8cf0123d52fdfdaddc9d03a8089a6e7a5c06b,2025-02-18 08:00:00+00:00,,True
offer_small_apartment_01_1739865000,2025-02-18T07:50:00Z,small_apartment_01,0.027932,5.28,c5fd364c178f9efa47196eef1cedc5ce312a0ed8124a09513b4e2ab6df923167,2025-02-18 08:05:00+00:00,,True
offer_small_apartment_01_1739865300,2025-02-18T07:55:00Z,small_apartment_01,0.029033,5.28,31bedee7f3c10fd1610505a6f010ba11164b8e3207eafca8446fe9767363f00b,2025-02-18 08:10:00+00:00,,True
offer_small_apartment_01_1739865600,2025-02-18T08:00:00Z,small_apartment_01,0.030386,5.28,651c527458a0cfa729360d843ffd52146495e881d23ff08dbde0159f48ee4d86,2025-02-18 08:15:00+00:00,,True
offer_small_apartment_01_1739865900,2025-02-18T08:05:00Z,small_apartment_01,0.025855,5.28,6b72aee3e45dbb0b723676243848adcda5d00eac725193f0852b4108c9522114,2025-02-18 08:20:00+00:00,,True
offer_small_apartment_01_1739866200,2025-02-18T08:10:00Z,small_apartment_01,0.022011,5.28,6e938d1713baa4a11a7fca75df90d26042505f5b45aa8d6eeac52917ed9be479,2025-02-18 08:25:00+00:00,,True
offer_small_apartment_01_1739866500,2025-02-18T08:15:00Z,small_apartment_01,0.026137,5.28,395e5eb75fb7a8f8edb096eb6ac92fe55043447862b33320e12de2445c3b0a8d,2025-02-18 08:30:00+00:00,,True
offer_small_apartment_01_1739866800,2025-02-18T08:20:00Z,small_apartment_01,0.025089,5.28,5a2772a8944ef96de5e787c1a0c21697b2230f6d74b8a0a0da2f92288fb40f6d,2025-02-18 08:35:00+00:00,,True
offer_small_apartment_01_1739867100,2025-02-18T08:25:00Z,small_apartment_01,0.022235,5.28,353ef21dddd3d09679fde02df24b709ccfb796e5362f02cd632f608063bd47e3,2025-02-18 08:40:00+00:00,,True
offer_small_apartment_01_1739867400,2025-02-18T08:30:00Z,small_apartment_01,0.02733,4.84,d819de752462170e6a30ceb13e8b645b5138ff615798cca5dfb5d4304e945f76,2025-02-18 08:45:00+00:00,,True
offer_small_apartment_01_1739867700,2025-02-18T08:35:00Z,small_apartment_01,0.024614,4.84,9559bb3b87bef3973108d5b38b375e57d0dcb23a3669eefe37233cc21a3a4ab8,2025-02-18 08:50:00+00:00,,True
offer_small_apartment_01_1739868000,2025-02-18T08:40:00Z,small_apartment_01,0.023275,4.84,79908f1cb3f16f617d6dec62cc4cf9e29921acbca322cce37856d93aebc2a558,2025-02-18 08:55:00+00:00,,True
offer_small_apartment_01_1739868300,2025-02-18T08:45:00Z,small_apartment_01,0.023079,4.84,a7f83ed38f053fa76d1a817cc064b947345ee240309f16087c8d4bf0071d8275,2025-02-18 09:00:00+00:00,,True
offer_small_apartment_01_1739868600,2025-02-18T08:50:00Z,small_apartment_01,0.020936,4.84,637e9f5199155e1d58173cef4c355b76b08b3924a020bcf8dd7cbcf59da54bb0,2025-02-18 09:05:00+00:00,,True
offer_small_apartment_01_1739868900,2025-02-18T08:55:00Z,small_apartment_01,0.023276,4.84,a7e670d822db48dd0b703ab5d31e846341839663fe317261440e580ca7db424f,2025-02-18 09:10:00+00:00,,True
offer_small_apartment_01_1739869200,2025-02-18T09:00:00Z,small_apartment_01,0.020681,4.84,e9e63337ce32fac148a41cbadebd4aab35d735f08e72c303ce57d180a67ccd56,2025-02-18 09:15:00+00:00,,True
offer_small_apartment_01_1739869500,2025-02-18T09:05:00Z,small_apartment_01,0.023432,4.84,4ddbca22b2d8cfa339175272126113d788d220cf16f935167844a7051dd99591,2025-02-18 09:20:00+00:00,,True
offer_small_apartment_01_1739940900,2025-02-19T04:55:00Z,small_apartment_01,0.023073,5.28,2c48d3448c845fdcc19830aa3cc5487107cb62f132f745fc767c0f0c507ac436,2025-02-19 05:10:00+00:00,,True
offer_small_apartment_01_1739941200,2025-02-19T05:00:00Z,small_apartment_01,0.021298,5.28,a636dc31c67806546e7e7a2906dffff29c876b0c81d7c6a8aa68bbfeadee9e27,2025-02-19 05:15:00+00:00,,True
offer_small_apartment_01_1739941500,2025-02-19T05:05:00Z,small_apartment_01,0.020763,5.28,030796901d572d8467086f68161dc56216ab9f2b74d0296310c835a37927dd95,2025-02-19 05:20:00+00:00,,True
offer_small_apartment_01_1739941800,2025-02-19T05:10:00Z,small_apartment_01,0.023449,5.28,1ef22e714f029154323240bbefdd8ad2077365e19514fb8bf77f462995764b50,2025-02-19 05:25:00+00:00,,True
offer_small_apartment_01_1739942100,2025-02-19T05:15:00Z,small_apartment_01,0.024272,5.28,599eeda6192bc639807b79078fffe711f319a3e16c6a579cc4e454536f574b84,2025-02-19 05:30:00+00:00,,True
offer_small_apartment_01_1739942400,2025-02-19T05:20:00Z,small_apartment_01,0.025104,5.28,eaa02266839d205477f6806a0d6742578083ba0c6d8b65b50bb1a47b7fae9ca1,2025-02-19 05:35:00+00:00,,True
offer_small_apartment_01_1739942700,2025-02-19T05:25:00Z,small_apartment_01,0.026486,5.28,3d7ffca7e67fd5dc3c8773ce2d53025239c31a70aa0b9227d7ad37adc41c5b4a,2025-02-19 05:40:00+00:00,,True
offer_small_apartment_01_1739943000,2025-02-19T05:30:00Z,small_apartment_01,0.027097,5.28,1d37da0a8095dc559ad0665c07a5e00b941886af2d784c09539992f9ceed4418,2025-02-19 05:45:00+00:00,,True
offer_small_apartment_01_1739943300,2025-02-19T05:35:00Z,small_apartment_01,0.028121,5.28,128e55f88244ff88d4a19b7bfc12334c48588c6047a499a46b0ca047fd501a28,2025-02-19 05:50:00+00:00,,True
offer_small_apartment_01_1739943600,2025-02-19T05:40:00Z,small_apartment_01,0.028991,5.28,18c512f57d65503c1e42d2a1814431fae30786188ded7d7dd1f2817f876a454a,2025-02-19 05:55:00+00:00,,True
